date,A_1,A_2,A_3,A_4,A_5,B_1,B_2,B_3,B_4,B_5,C_1,C_2,C_3,D_1,D_2,E_1,E_2,E_3,F_1,F_2,F_3,F_4,G_3,ind
2015-01-05,0.6097472254089924,-0.17802863271553643,-1.2448937752520648,-0.1508978347235981,1.0495517752233556,1.0969258103561876,-1.036325688594115,-3.2506193763219886,-1.2716652053388362,3.864715017726999,0.17535232560447128,1.751367214643034,2.5184484745323616,-1.2750646508713475,-0.5121591120832591,3.220291493901062,-1.8668240938792884,1.6403835253314492,0.9317761582793995,0.5928087212038069,-0.39104089265238795,-1.1712965273313685,-1.9083140440593886,-0.2329021888526569
2015-01-06,0.6097472254089924,-0.17802863271553643,-1.2448937752520648,-0.1508978347235981,1.0495517752233556,1.0969258103561876,-1.036325688594115,-3.2506193763219886,-1.2716652053388362,3.864715017726999,0.16437954509647848,1.0213342727962986,0.008098028024153454,-1.1572904497585623,-0.6075174644990546,2.4632162244244795,-0.855488089325944,1.7111080051752972,0.9317761582793995,0.5928087212038069,-0.39104089265238795,-1.1712965273313685,-1.9083140440593886,-0.40423857412642983
2015-01-07,0.6097472254089924,-0.17802863271553643,-1.2448937752520648,-0.1508978347235981,1.0495517752233556,1.0969258103561876,-1.036325688594115,-3.2506193763219886,-1.2716652053388362,3.864715017726999,0.2027842768744543,0.2945116348024907,0.4627703840296795,-0.7999206230142637,-0.25184753952364536,2.128694593725526,-0.08628246810688835,2.0180062895518494,0.9317761582793995,0.5928087212038069,-0.39104089265238795,-1.1712965273313685,-1.9083140440593886,-0.46204311920574054
2015-01-08,0.6097472254089924,-0.17802863271553643,-1.2448937752520648,-0.1508978347235981,1.0495517752233556,1.0969258103561876,-1.036325688594115,-3.2506193763219886,-1.2716652053388362,3.864715017726999,-0.011184943031410334,1.143550225143119,-1.696859208730657,-0.8776273124082676,-0.6239124093003675,1.8998113727209784,0.18224324456942081,1.9771546044434896,0.9317761582793995,0.5928087212038069,-0.39104089265238795,-1.1712965273313685,-1.9083140440593886,-0.4496387331691505
2015-01-09,0.6097472254089924,-0.17802863271553643,-1.2448937752520648,-0.1508978347235981,1.0495517752233556,1.0969258103561876,-1.036325688594115,-3.2506193763219886,-1.2716652053388362,3.864715017726999,-0.011184943031410334,2.2680661670291244,-0.1841861926452495,-0.8027536793984209,-0.5968105617716682,2.0054497824153845,0.1972075257711963,1.9911973711994884,0.9317761582793995,0.5928087212038069,-0.39104089265238795,-1.1712965273313685,-1.9083140440593886,-0.33628506589396356
2015-01-12,0.6097472254089924,-0.17802863271553643,-1.2448937752520648,-0.1508978347235981,1.0495517752233556,1.0969258103561876,-1.036325688594115,-3.2506193763219886,-1.2716652053388362,3.864715017726999,-0.14285830912732694,0.8734192442593431,-1.217607976355248,-0.914861767742894,-0.699529909812542,2.0406625856468534,0.1494049608210795,1.9334943659839303,0.9317761582793995,0.5928087212038069,-0.39104089265238795,-1.1712965273313685,-1.9083140440593886,-0.27418359498374373
2015-01-13,0.6097472254089924,-0.17802863271553643,-1.2448937752520648,-0.1508978347235981,1.0495517752233556,1.0969258103561876,-1.036325688594115,-3.2506193763219886,-1.2716652053388362,3.864715017726999,-0.13737191887333056,-0.11555066501702684,0.119309648200777,-1.1204607167645289,-0.8942617031669061,2.0758753888783223,0.2159128772734162,1.9008130178972422,0.9317761582793995,0.5928087212038069,-0.39104089265238795,-1.1712965273313685,-1.9083140440593886,-0.32580611926488356
2015-01-14,0.6097472254089924,-0.17802863271553643,-1.2448937752520648,-0.1508978347235981,1.0495517752233556,1.0969258103561876,-1.036325688594115,-3.2506193763219886,-1.2716652053388362,3.864715017726999,-0.15383108963531975,0.6655299398669464,-0.2923211674823945,-1.3066329934376615,-1.2091115614941486,2.181513798572729,-0.006472968364084857,1.8505143806075748,0.9317761582793995,0.5928087212038069,-0.4508590530498094,-1.1712965273313685,-1.9083140440593886,-0.19713242842897483
2015-01-15,0.6097472254089924,-0.17802863271553643,-1.2448937752520648,-0.1508978347235981,1.0495517752233556,1.0969258103561876,-1.036325688594115,-3.2506193763219886,-1.2716652053388362,3.864715017726999,0.1369475938264955,2.139691675523451,2.488158181679567,-1.292872433857473,-1.515596652065621,2.0758753888783223,-0.014578620681712262,1.8875362202370256,0.9317761582793995,0.5928087212038069,-0.39104089265238795,-1.1712965273313685,-1.9083140440593886,-0.06860692073329332
2015-01-16,0.6097472254089924,-0.17802863271553643,-1.2448937752520648,-0.1508978347235981,1.0495517752233556,1.0969258103561876,-1.036325688594115,-3.2506193763219886,-1.2716652053388362,3.864715017726999,0.24118900865242912,0.22813903721557133,0.8362910643269528,-1.3588421753742579,-1.7217045295678346,2.251939405035667,-0.02497048262738941,1.9414093799736725,0.9317761582793995,0.5928087212038069,-0.39104089265238795,-1.1712965273313685,-1.9083140440593886,-0.1187422878485746
2015-01-19,0.6097472254089924,-0.17802863271553643,-1.2448937752520648,-0.1508978347235981,1.0495517752233556,1.0969258103561876,-1.036325688594115,-3.2506193763219886,-1.2716652053388362,3.864715017726999,-0.4226642120811494,2.9381997992009636,-5.454574823510504,-1.3284879998297243,-1.8555408136601792,1.9174177743367125,0.017428314110973297,1.992984632422979,0.9317761582793995,0.5928087212038069,-0.39104089265238795,-1.1712965273313685,-1.9083140440593886,-0.08391443713165335
2015-01-20,0.6097472254089924,-0.17802863271553643,-1.2448937752520648,-0.1508978347235981,1.0495517752233556,1.0969258103561876,-1.036325688594115,-3.2506193763219886,-1.2716652053388362,3.864715017726999,-0.30196362649322656,1.161627063260509,1.273844211081032,-1.3669366221861325,-2.1255555168164877,1.8822049711052435,0.13589554029169781,2.0100912755621048,0.9317761582793995,0.5928087212038069,-0.3312227322549665,-1.1712965273313685,-1.9083140440593886,0.003212910793653968
2015-01-21,0.6097472254089924,-0.17802863271553643,-1.2448937752520648,-0.1508978347235981,1.0495517752233556,1.0969258103561876,-1.036325688594115,-3.2506193763219886,-1.2716652053388362,3.864715017726999,0.08208369128653048,2.981243191408129,3.340604941645634,-1.433715808384105,-2.2108761479253585,2.3575778147300737,0.06003494808825184,1.9728141129007262,0.9317761582793995,0.5928087212038069,-0.3312227322549665,-1.1712965273313685,-1.9083140440593886,0.12823083644528882
2015-01-22,0.6097472254089924,-0.17802863271553643,-1.2448937752520648,-0.1508978347235981,1.0495517752233556,1.0969258103561876,-1.036325688594115,-3.2506193763219886,-1.2716652053388362,3.864715017726999,0.12048842306450629,0.1971550525785558,0.4078647631131956,-1.540157783960266,-2.3952356292625647,2.621673838966091,-0.03972692659025228,1.9557074697616008,0.9317761582793995,0.5928087212038069,-0.3312227322549665,-1.1712965273313685,-1.9083140440593886,0.0338256139965933
2015-01-23,0.6097472254089924,-0.17802863271553643,-1.2448937752520648,-0.1508978347235981,1.0495517752233556,1.0969258103561876,-1.036325688594115,-3.2506193763219886,-1.2716652053388362,3.864715017726999,0.1479203743344883,0.7043567816706368,0.16640613741359425,-1.7417095095759616,-2.220244687811823,2.216726601804198,-0.35397683182754336,1.8890681584285889,0.9317761582793995,0.5928087212038069,-0.27140457185754524,-1.1712965273313685,-1.9083140440593886,0.09607527607833943
2015-01-26,0.6097472254089924,-0.17802863271553643,-1.2448937752520648,-0.1508978347235981,1.0495517752233556,1.0969258103561876,-1.036325688594115,-3.2506193763219886,-1.2716652053388362,3.864715017726999,0.2082706671284507,0.31485294367209177,0.6507353659850322,-1.4612369275444816,-1.6146355022939578,2.181513798572729,-0.12743424141177173,2.1137524265245675,0.9317761582793995,0.5928087212038069,-0.3312227322549665,-1.1712965273313685,-1.9083140440593886,0.07865474645518818
