date,C_1,C_2,C_3,D_1,D_2,E_1,E_2,E_3,F_3,ind
2012-07-02,-0.6939436131102421,-0.4514121063789777,0.13499821226185799,0.8831566579812338,0.7828333984545702,1.032853520632182,-0.6173703951284276,2.5781826526121923,0.7806174976955419,-0.911270375326787
2012-07-03,-0.694578995183619,-0.5297670391493369,-0.06114941375028302,0.8369347653692598,0.73799760254975,0.9861839645775716,-0.5455148974430406,2.552300439447506,0.8447219115650522,-0.9261273743980194
2012-07-04,-0.6987678050528225,-0.672441791532122,-0.3421109307860439,0.7584691986902959,0.6771422204586988,0.9045927235897728,-0.430013401491491,2.511548272642497,0.9299014814934278,-0.8665858580174316
2012-07-05,-0.7097131894602843,-0.19650614184778578,-0.4588387151068313,0.7870914086562522,0.6304951406820388,0.6247570616187129,-0.133712466148715,2.5286608724177473,0.9664416025544542,-0.7793890692463941
2012-07-06,-0.7215801205418703,0.437384277450492,-0.4828295849910262,0.8389597846902794,0.5907582504060456,0.2948691040143995,0.20410520632862983,2.5570273057825825,0.9830230244523588,-0.9059570991900285
2012-07-09,-0.7568437099962579,0.11087751127738993,-0.5725174980552717,0.7118582014813888,0.6166528996023872,0.13629698453127165,0.34833060992979314,2.520674837795491,0.930891676637523,-0.7349633878892471
2012-07-10,-0.7984938921793694,-0.4766196408397863,-0.7038739174395233,0.5493231569138537,0.6674754808665982,0.04296164127079141,0.4162360029943763,2.464749569713025,0.8563100145248305,-0.7337303927995625
2012-07-11,-0.7839330299808109,-0.338003503504869,-0.16269810675961852,0.5058445703297909,0.6671418466603559,-0.006738623917979281,0.4408448572023195,2.4323106605664924,0.8140222472919024,-0.7995627104256574
2012-07-12,-0.752005944487374,-0.01943704174368313,0.6033048081618746,0.5051620665408361,0.6581634382537139,-0.012972167376865927,0.4205007373286942,2.4050957784087,0.7853464705411178,-0.8321277043325592
2012-07-13,-0.7757804557657986,-0.04959008849855877,-0.03691026238565217,0.5783658813743388,0.6962771268661919,-0.016930379974298398,0.39217115959995813,2.367037916820027,0.778643186886347,-0.7549945543812604
2012-07-16,-0.8129055133580054,-0.17115844759199245,-1.0960482792305408,0.6765668499763211,0.7512935000722355,-0.0020922276170902295,0.3437239658413615,2.3282636808428747,0.7789722755425615,-0.6542659277130347
2012-07-17,-0.7989337305219011,-0.12145449408981675,-0.31119226813312423,0.7337193188342822,0.7792623224358114,0.09234235809249101,0.23243185508296327,2.3094357087455872,0.8168890020456905,-0.7116060807847799
2012-07-18,-0.7740411699203094,-0.042031287603754824,0.9414590926777452,0.7734407638588178,0.8081959788013505,0.19946131978216425,0.11569736287108816,2.2956817567557097,0.8615395693087737,-0.6957623273287291
2012-07-19,-0.7778669260866755,-0.19309190192921902,0.2849139398599538,0.7592595354470267,0.8689123533907518,0.30172962479386334,-0.013701053871698237,2.2771768810753064,0.8204642443974186,-0.7211940861477691
2012-07-20,-0.7897992738983034,-0.40582088716485176,-0.8530195309265259,0.7152629399318277,0.9263553217757438,0.38684699660008365,-0.12679465376950957,2.2505962059064277,0.7517544449285617,-0.636739966775377
2012-07-23,-0.8123534864532364,-0.43800273257712785,-0.7031937523738394,0.6986743168644342,1.0417206237509844,0.300828264400335,-0.040601370490815435,2.224796176821389,0.719553362139119,-0.5429226201538445
2012-07-24,-0.8391700161033526,-0.41309342068983645,-0.24204403301565483,0.6866875780742635,1.1608149503779774,0.15482473571489622,0.11560488321311992,2.1939013992078937,0.6938540401500467,-0.6389307797549082
2012-07-25,-0.8482839866995995,-0.4804089247516143,-0.23233599036307964,0.5843522361185464,1.0742840227921926,0.08568538045184654,0.19174686504092464,2.098078710172886,0.652735901075908,-0.5695343328700974
2012-07-26,-0.8509643068804643,-0.5581228706260588,-0.28034235141644753,0.45690668120211403,0.9320726228980032,0.051771050986225496,0.2298819830772648,1.9833955390474733,0.6140014409295289,-0.5989095622909415
2012-07-27,-0.8658308406040247,-0.5001572371316404,-0.4280986853842355,0.46652574542905567,0.8943129751443337,-0.046257539578493954,0.33910467092759994,1.9233886656701746,0.5737806815465868,-0.6562709788908867
2012-07-30,-0.8804658086021063,-0.39821443788479544,-0.5804767225953479,0.5100025861482276,0.8755404931775151,-0.14590806370866738,0.4511999590662274,1.8737416696724332,0.5416238299788452,-0.6356833413417242
2012-07-31,-0.8782240385175313,-0.3885535317117828,-0.2662585204788918,0.4502616802857608,0.9374825630963132,0.013973289656349953,0.2559421116012127,1.8255566560040424,0.5586513699557196,-0.4189361092100293
2012-08-01,-0.8686307025800655,-0.4231172156732638,0.15764847065881246,0.37188106943407506,1.0317790481968143,0.23581964003513473,-0.014489108155385686,1.77393546817964,0.5843465169047872,-0.533625119827617
2012-08-02,-0.8551428197808637,-0.3260357458781364,0.4569576746867718,0.2975043598993412,0.921959251519965,0.2701307212330433,-0.039222202532336034,1.6729811203925988,0.6372312076373505,-0.37311079908858846
2012-08-03,-0.838901615773941,-0.19944193058519474,0.7030976492329465,0.2235914203651468,0.7691709200276055,0.2494018893910124,0.005719056442293308,1.5660826088078093,0.6960662143754208,-0.4110091382835457
2012-08-06,-0.8211743263531623,-0.44264431506110374,0.5317236276495858,0.26594912058560577,0.8436097188660057,0.14799084329725273,0.0983119727292226,1.4430498251620034,0.6051921717203499,-0.513333651557196
2012-08-07,-0.8059181232158668,-0.769842815720862,0.1777730926738458,0.3518610120609385,0.9767275986702826,0.019071895301583923,0.20996179629024403,1.3243702525332477,0.47058064271294847,-0.3226191488896422
2012-08-08,-0.7896541140147239,-0.7283183710603267,0.2235538501542795,0.28529733302070254,1.0663300230799717,0.013411505496137528,0.20250777858454894,1.3405272287442778,0.483447811857498,-0.3079849011108473
2012-08-09,-0.7772661464075442,-0.5936225020271554,0.36586961393061307,0.18606067438818044,1.136427722597179,0.051462717903081406,0.15317794796819195,1.3928524967611082,0.5420030684069369,-0.40083758932026947
2012-08-10,-0.7936895489105509,-0.47063141367896427,-0.16677267818738442,0.2767278093441971,1.1254183146028085,0.05158550236438453,0.13856553857505557,1.3834206236957602,0.49258413717640953,-0.2924607520561072
2012-08-13,-0.819894161387544,-0.3452166185260719,-0.8310953587649108,0.40037296897646496,1.0703877975172107,0.06541172746343754,0.10726060576866896,1.3494172164267668,0.41954595366748865,-0.26553111792418
