date,C_1,C_2,C_3,D_1,D_2,E_1,E_2,E_3,F_3,ind
2013/1/4,11.50722387,1.845481858,0.457659821,0.452681338,1.514977663,4.106820765,0.323380085,1.291863493,0.260499894,0.109378351
2013/1/7,11.50368332,1.46191302,0.230593792,0.461845453,1.472622849,3.673917608,0.749852313,1.317087299,0.251297597,0.073496776
2013/1/8,11.50886628,0.981505621,0.011871152,0.476190262,1.411758856,3.052620474,1.361814917,1.352706514,0.237155744,0.065327885
2013/1/9,11.45782823,1.135679975,-0.349630412,0.492382834,1.376613507,2.932475074,1.47872878,1.370778852,0.23728314,0.063816484
2013/1/10,11.39491566,1.418535107,-0.818729519,0.509604705,1.348959134,2.954891623,1.45492471,1.383059059,0.241272121,0.063399552
2013/1/11,11.49805308,2.140549266,0.363139028,0.52247732,1.34120222,2.876213149,1.531252157,1.38218521,0.229985835,0.061639381
2013/1/14,11.64623575,2.951823145,2.021011741,0.532581459,1.34248689,2.80604234,1.599153576,1.378005491,0.215561556,0.073414404
2013/1/15,11.64065793,2.384227569,0.799749738,0.543720612,1.331012026,2.791976789,1.614033811,1.373670351,0.216515102,0.071074601
2013/1/16,11.59508981,1.419516789,-1.207333325,0.556478201,1.319217905,2.806570639,1.601822231,1.372318019,0.221838965,0.068432571
2013/1/17,11.61377893,1.323060685,-0.434558227,0.550353358,1.316757512,2.847431262,1.557571005,1.393507776,0.222507722,0.072012466
2013/1/18,11.6398343,1.490076419,1.011583325,0.539912434,1.31621713,2.887154379,1.511069227,1.421119321,0.22239928,0.073253955
2013/1/21,11.66979653,1.360916067,0.62739099,0.572217327,1.328265527,2.972026352,1.435754511,1.45639544,0.22133003,0.073925875
2013/1/22,11.70806958,1.176921352,-0.10651561,0.613747321,1.342737581,3.071165246,1.351643019,1.491358332,0.220296643,0.071800615
2013/1/23,11.65002001,1.67644424,-0.497865222,0.626639587,1.327643612,2.926058152,1.470708601,1.495078528,0.219237373,0.075478535
2013/1/24,11.57789518,2.323277461,-0.834952085,0.630607177,1.302619144,2.728919929,1.632020267,1.485610106,0.218409794,0.076351168
2013/1/25,11.66006329,2.077282325,0.220948597,0.618856483,1.294783365,2.805748267,1.573761207,1.482348521,0.222875263,0.081125984
2013/1/28,11.79477169,1.599997702,1.664263901,0.60158703,1.289245207,2.963544007,1.448887847,1.478609315,0.229028401,0.078196512
2013/1/29,11.89622416,1.353581215,1.28318654,0.603922448,1.270698981,3.093302875,1.321893219,1.455672268,0.229807696,0.079065879
2013/1/30,11.99167664,1.136608676,0.369382548,0.608361034,1.246973807,3.222429594,1.18678694,1.425048631,0.228637806,0.079361569
2013/1/31,12.11169038,1.352249584,0.57780018,0.617981811,1.22660681,3.286912871,1.122482518,1.428948941,0.232601877,0.077272225
2013/2/1,12.22432149,1.707015042,1.019918892,0.628090267,1.20451498,3.346371868,1.06424328,1.4419872,0.237222217,0.070142494
2013/2/4,12.27823042,1.39656978,0.655685636,0.593714362,1.175019033,3.372515274,1.02340099,1.404023828,0.233086584,0.072923964
2013/2/5,12.30150312,0.932284159,0.083177044,0.553041426,1.147532856,3.34350724,1.034392898,1.359878466,0.225810967,0.071612637
2013/2/6,12.2850047,1.020873234,-0.026555999,0.539144319,1.102278493,3.664433954,0.722484804,1.347317741,0.224074874,0.077154128
2013/2/7,12.23946019,1.282670412,-0.03946829,0.535590468,1.055008812,4.05171585,0.351885116,1.346402806,0.221671604,0.074738252
2013/2/8,12.21747012,1.357284191,-0.238800119,0.591200051,1.077673004,3.608004002,0.798785382,1.403646876,0.216431001,0.077867195
2013/2/18,12.18452544,1.369664334,-0.452429364,0.66390965,1.119879139,2.946691257,1.459314394,1.477412078,0.210295927,0.074876347
2013/2/19,12.08659941,1.70439169,-0.771369914,0.673441877,1.10805925,2.874637101,1.533488421,1.484951675,0.187898231,0.081338253
2013/2/20,11.96926101,2.115110384,-1.073105442,0.660868897,1.081449479,2.999836657,1.409749709,1.468335173,0.162111728,0.087043972
2013/2/21,11.81117562,1.781739281,-1.010623287,0.672354981,1.068264449,3.000838727,1.402139705,1.477640989,0.159016365,0.090101204
2013/2/22,11.66429274,1.257945685,-0.743928265,0.685292085,1.060479664,3.034019819,1.362027253,1.488582015,0.163919991,0.096999736
2013/2/25,11.59228937,1.416891969,-0.613658662,0.650525258,1.03748972,3.377738043,1.009439458,1.441983274,0.162701886,0.096614404
