date,C_1,C_2,C_3,D_1,D_2,E_1,E_2,E_3,F_3,ind
2015-01-05,14.882649513185877,3.936716189768846,3.7414996271433933,0.1990089858927544,0.6035192565792783,4.568695230167328,-0.10560448083734943,1.40410984083529,0.22009415238956465,0.082044953441446
2015-01-06,14.884855438698072,3.134790278689675,1.8770670326017922,0.25251887274450224,0.6305536854747785,4.248882244435992,0.3200652799061808,1.474398090966128,0.2200406990725306,0.0733270740631238
2015-01-07,14.875736556388716,1.9077559901793628,-0.7336009647181279,0.32458964320600364,0.6642180843073062,3.7983582934334557,0.9231820813770069,1.5723532250570633,0.2197657446148512,0.0703858829628505
2015-01-08,14.701629130877716,2.652892636380147,-1.307697204703048,0.3408536283548546,0.6418464657561661,3.7381830782567143,1.0343667524920364,1.5843458995482673,0.22028436214603095,0.0710170386923025
2015-01-09,14.513963928931458,3.952121167971609,-1.1488293642999647,0.3377971326588523,0.5953756738425375,3.7918185111598146,0.9999214288499426,1.5715406996203678,0.2209821619205297,0.0767846612367873
2015-01-12,14.348081718196216,2.9796971923860953,-1.0127822883058974,0.302746016680936,0.5589389789536877,3.817229560401194,1.0037881532214359,1.5545651889993182,0.2189415659482886,0.0799444870481385
2015-01-13,14.1687631860497,1.4922617831513554,-1.0084613678429386,0.25593966107213384,0.5181969189772201,3.8481462569643834,0.9909992357550745,1.5346297589877822,0.21647914590910955,0.0773178474165834
2015-01-14,14.518339611765247,2.0401916723743447,0.8744936982142131,0.22958820188083615,0.43058498689496777,3.8805504520980008,0.9452153789347714,1.5311926431621143,0.21630246187298824,0.0838649781622131
2015-01-15,15.03155325824783,3.1146580757483346,3.4759947236942437,0.20910673946505995,0.32895940058872547,3.9223130429906807,0.8898972098904651,1.532851143703254,0.2172146567345386,0.0904045691039632
2015-01-16,14.593636539084919,3.5217029329106713,0.05394891676629878,0.20642798336872098,0.2684681856823734,3.8361345889651526,0.907703990819139,1.5545317138905288,0.21953905150975028,0.087853598494886
2015-01-19,13.92785149636675,3.692034902385401,-5.017471366031045,0.20891313465784972,0.22692098216593976,3.7164919597451687,0.939595046461493,1.5815238526686295,0.22261599025886278,0.0896256972879776
2015-01-20,14.180327262417864,3.794746072802062,-1.356827144134446,0.19683529490039525,0.1552400784764497,3.8439784886342867,0.952847224136514,1.578405596022298,0.22638322638791217,0.0940588812176622
2015-01-21,14.66848037714665,3.8254851804597507,4.4795227646302695,0.1850276312354563,0.09775337486331968,4.031978688932426,0.9649010852935339,1.5705700121500157,0.22991280938420938,0.1004200005690335
2015-01-22,14.829925134474667,2.941393510059431,3.1997360855799792,0.1544852952353147,0.09862677212622648,4.021206416423045,0.8827821072684451,1.561793341862521,0.2333201976334085,0.0956165063160391
2015-01-23,14.892295192513567,1.7960606134296067,0.0407012296300073,0.12488157689182265,0.1335178413023869,3.9606002113324466,0.7756547961985134,1.5546536926858192,0.23598218352459896,0.0987838723399157
2015-01-26,14.894027442638095,1.9948751156998057,-0.5210903876494424,0.15191839269905671,0.2606656566660165,3.921708274295871,0.8196792025960618,1.5974252263288347,0.2337008793035071,0.0978974869074318
2015-01-27,14.832440347651971,2.5805424077461776,-0.504916129805034,0.19651096297060952,0.420963324477013,3.9077105499304117,0.8899748473168867,1.6537148917368356,0.23020155901209452,0.0973105990045098
2015-01-28,14.633266881384463,2.2538709534554315,-1.1150679628509599,0.2391345560818759,0.5309292321205118,3.918840619920813,0.8944345243344698,1.6739816326004875,0.22648729369723852,0.0948486154636489
2015-01-29,14.394677353525523,1.7673975519997693,-1.723510379877858,0.2760146230788903,0.6226141043107543,3.946260730098272,0.871859255864372,1.6797866846977707,0.22345804101423064,0.0919430151196269
2015-01-30,14.161760258260141,1.7909661660640892,-1.390332339935215,0.2911101471781967,0.7034934133718297,4.206721194825174,0.7159492925045927,1.6911141443872788,0.22693603025666206,0.0980329899500772
2015-02-02,13.928068282975486,1.9570338840549875,-0.8099496577261761,0.29754013628498527,0.7726562245424486,4.51899718138264,0.5272174634131932,1.702699917361782,0.23233003130452057,0.0844918132739192
