date,C_1,C_2,C_3,D_1,D_2,E_1,E_2,E_3,F_3,ind
2013/1/4,-0.757104861,0.294375441,0.407936177,-0.176418119,1.665973256,1.309851808,-0.877434534,0.805660903,-0.146240913,0.109378351
2013/1/7,-0.758476565,-0.068754617,0.190831275,-0.142944645,1.551074251,0.798166538,-0.257409312,0.86118965,-0.207715151,0.073496776
2013/1/8,-0.756468547,-0.523563113,-0.018296253,-0.090547814,1.385964042,0.063802312,0.632290473,0.939603288,-0.302187176,0.065327885
2013/1/9,-0.776242053,-0.377604066,-0.363939158,-0.031401718,1.29062268,-0.078207813,0.802265302,0.979388493,-0.301336131,0.063816484
2013/1/10,-0.800616066,-0.109821102,-0.812459424,0.031504067,1.215602638,-0.051711776,0.767657835,1.006422657,-0.274688483,0.063399552
2013/1/11,-0.76065787,0.57371994,0.317561903,0.078523462,1.194559889,-0.144708595,0.878626238,1.004498929,-0.350084423,0.061639381
2013/1/14,-0.70324794,1.341764424,1.902705639,0.115430531,1.198044908,-0.227649476,0.977344489,0.995297519,-0.446443143,0.073414404
2013/1/15,-0.705408936,0.804413644,0.735019001,0.156118164,1.166916204,-0.244274754,0.998978069,0.98575396,-0.440073155,0.071074601
2013/1/16,-0.723063245,-0.10889173,-1.184015627,0.202717406,1.134921428,-0.227025034,0.981224304,0.982776879,-0.404508076,0.068432571
2013/1/17,-0.71582258,-0.200208091,-0.445141287,0.180345386,1.12824694,-0.178728369,0.916889807,1.029424901,-0.400040569,0.072012466
2013/1/18,-0.705728033,-0.042091928,0.937559692,0.142208152,1.126781006,-0.131776219,0.849283353,1.090210118,-0.400764996,0.073253955
2013/1/21,-0.694119863,-0.164369864,0.570221434,0.260207215,1.159465575,-0.031458775,0.739787305,1.167868449,-0.407907922,0.073925875
2013/1/22,-0.67929186,-0.33856027,-0.131489524,0.411902513,1.198724975,0.085721964,0.617502094,1.24483723,-0.414811272,0.071800615
2013/1/23,-0.701781816,0.134345131,-0.505671077,0.458993686,1.157778461,-0.085792522,0.790605192,1.253027025,-0.421887529,0.075478535
2013/1/24,-0.729724905,0.746711313,-0.827970325,0.473485977,1.089892754,-0.31880705,1.025127618,1.232182843,-0.427416017,0.076351168
2013/1/25,-0.697890781,0.513824229,0.181609204,0.430564588,1.068636063,-0.227997066,0.940427878,1.225002653,-0.39758528,0.081125984
2013/1/28,-0.645701143,0.061972109,1.561607918,0.367485002,1.053612296,-0.041484784,0.758881161,1.216771008,-0.356480383,0.078196512
2013/1/29,-0.606395742,-0.171313873,1.197247985,0.37601551,1.003300591,0.111888322,0.574250446,1.166276428,-0.351274448,0.079065879
2013/1/30,-0.569414898,-0.376724852,0.323531527,0.392228193,0.938939574,0.264514236,0.377826634,1.098860266,-0.359089681,0.079361569
2013/1/31,-0.522918364,-0.172574547,0.522806116,0.427369701,0.88368853,0.340732536,0.284337866,1.107446572,-0.33260844,0.077272225
2013/2/1,-0.479282059,0.163286943,0.945529587,0.464292539,0.823758406,0.411012211,0.199666944,1.136149544,-0.301743116,0.070142494
2013/2/4,-0.458396298,-0.130615989,0.597274827,0.338728756,0.743742591,0.441913339,0.140288517,1.05257538,-0.329370445,0.072923964
2013/2/5,-0.449379831,-0.570161769,0.049881531,0.190164007,0.669178826,0.407626262,0.156269066,0.955391924,-0.377973854,0.071612637
2013/2/6,-0.45577176,-0.486293236,-0.055037649,0.139402483,0.546414002,0.786956996,-0.297197473,0.927740216,-0.389571501,0.077154128
2013/2/7,-0.473416922,-0.238446136,-0.067383493,0.126421443,0.418182078,1.244718596,-0.83599259,0.92572604,-0.405626101,0.074738252
2013/2/8,-0.481936463,-0.167808213,-0.257970863,0.329544812,0.479664891,0.720257609,-0.186268133,1.051745543,-0.440634977,0.077867195
2013/2/18,-0.494700114,-0.156087756,-0.462228438,0.595128869,0.594160563,-0.06140449,0.774039762,1.21413536,-0.4816192,0.074876347
2013/2/19,-0.532639277,0.160803378,-0.767177431,0.629946934,0.562095885,-0.146571461,0.881877423,1.230733345,-0.631242853,0.081338253
2013/2/20,-0.578099313,0.549636589,-1.055676167,0.584022007,0.489909611,0.001412604,0.70198031,1.194153079,-0.803504801,0.087043972
2013/2/21,-0.639345822,0.234029439,-0.995935033,0.625976863,0.454141615,0.002597036,0.690916532,1.214639294,-0.8241828,0.090101204
2013/2/22,-0.696252179,-0.261853385,-0.740939616,0.673231814,0.433023258,0.041816607,0.632599177,1.238725329,-0.791425036,0.096999736
2013/2/25,-0.72414821,-0.111376684,-0.616384791,0.546240123,0.370656754,0.448086576,0.119990591,1.136140901,-0.79956236,0.096614404
2013/2/26,-0.742975415,0.241868878,-0.62172802,0.373969416,0.303897877,0.93210636,-0.486904391,1.002058775,-0.808381598,0.097546891
2013/2/27,-0.682091192,0.307486486,0.416376873,0.344112742,0.383060253,1.368283663,-0.994371135,0.97834329,-0.760443174,0.094810002
2013/2/28,-0.595812696,0.272304654,1.760072827,0.352434993,0.506207874,1.68628214,-1.347058792,0.987891959,-0.696367154,0.083207391
2013/3/1,-0.653492024,0.733190848,0.345039501,0.352883749,0.498239517,1.637828021,-1.27453056,0.988837991,-0.688704419,0.082615395
